Date,Total Yield [kWh],GridDurationHours,MaintDurationHours,DelREMO,Temp,Prcp,Cloud Cover,Conditions,Total Yield (Smooth),Cloud Cover (Smooth),Temp (Smooth)
2019-04-17,174.3,0.0,0.0,1.275,21.1,2.3978952727983707,88.0,"Rain, Overcast",259.58,36.48,26.93333333333333
2019-04-18,351.1,0.0,0.0,1.042777777777778,23.1,2.3978952727983707,51.5,"Rain, Partially cloudy",264.14666666666665,38.15333333333333,26.78666666666666
2019-04-19,383.3,0.0,0.0,0.0,25.0,0.0,22.3,Clear,267.5933333333333,39.133333333333326,26.653333333333332
2019-04-20,101.7,0.0,0.0,6.651111111111111,26.7,0.0,23.9,Clear,252.28,39.13333333333333,26.606666666666666
2019-04-21,84.1,0.0,0.0,8.473333333333334,28.0,0.0,9.8,Clear,235.83999999999997,39.08,26.58666666666667
2019-04-22,36.8,0.0,0.0,9.465277777777777,30.3,0.0,13.9,Clear,216.63333333333333,37.46000000000001,26.773333333333337
2019-04-23,26.4,0.0,0.0,11.410833333333333,30.3,0.0,4.8,Clear,204.80666666666664,35.726666666666674,27.113333333333333
2019-04-24,34.7,0.0,0.0,0.0,31.0,0.0,26.6,Partially cloudy,182.51999999999998,36.34666666666667,27.433333333333334
2019-04-25,174.1,0.0,0.0,3.9522222222222223,30.7,0.5877866649021191,54.9,"Rain, Partially cloudy",171.95999999999998,38.47999999999999,27.553333333333335
2019-04-26,143.3,0.0019444444444444,0.0,7.252222222222223,31.5,0.0,20.3,Clear,157.35333333333332,38.01999999999999,27.746666666666666
2019-04-27,43.3,0.0,0.0,9.39277777777778,31.3,0.0,6.9,Clear,139.2733333333333,36.17333333333333,27.993333333333332
2019-04-28,84.7,0.0,0.0,16.52777777777778,31.8,0.0,3.9,Clear,135.42000000000002,32.946666666666665,28.26
2019-04-29,149.0,0.0,0.0,0.0838888888888888,30.4,0.0,3.6,Clear,139.9466666666667,29.79333333333333,28.393333333333334
2019-04-30,335.6,0.0019444444444444,0.0,0.0,32.6,0.0,33.9,Partially cloudy,154.4733333333333,29.960000000000004,28.593333333333334
2019-05-01,331.8,0.0,0.0,0.0,33.0,0.7701082216960737,18.8,Rain,163.61333333333334,25.540000000000003,29.119999999999997
2019-05-02,253.9,0.0,0.0,0.925277777777778,28.5,2.3978952727983707,50.1,"Rain, Partially cloudy",168.92000000000002,23.013333333333335,29.61333333333333
2019-05-03,357.3,0.0,0.0,0.0,29.4,0.5187937934151676,27.2,"Rain, Partially cloudy",169.33333333333334,21.39333333333333,30.033333333333335
2019-05-04,389.1,0.0,0.0,0.0,29.8,0.0,9.2,Clear,169.72,20.52,30.353333333333335
2019-05-05,326.5,0.0038888888888888,0.0,0.0,30.8,0.0,10.4,Clear,184.70666666666668,19.619999999999997,30.62666666666667
2019-05-06,387.3,0.0019444444444444,0.0,0.0,31.2,0.0,0.0,Clear,204.92,18.966666666666665,30.84
2019-05-07,356.1,0.0,0.0,0.0,31.8,0.0,6.6,Clear,226.20666666666668,18.48,30.94
2019-05-08,334.6,0.0,0.0,0.0,32.6,0.0,6.1,Clear,246.75333333333333,18.566666666666666,31.09333333333333
2019-05-09,319.1,0.0,0.0,0.0,33.0,0.0,20.4,Clear,265.7133333333333,18.153333333333332,31.226666666666667
2019-05-10,268.9,0.0019444444444444,0.0,3.3230555555555554,32.7,2.0554049638515948,60.6,"Rain, Partially cloudy",272.03333333333336,18.53333333333333,31.359999999999996
2019-05-11,277.6,0.0022222222222222,0.0,0.0,30.6,0.6931471805599453,54.1,"Rain, Partially cloudy",280.9866666666667,20.786666666666665,31.299999999999997
2019-05-12,347.5,0.0,0.0,0.0,31.0,0.0,33.7,Partially cloudy,301.2666666666667,22.57333333333333,31.279999999999998
2019-05-13,287.8,0.0,0.0,2.277222222222222,30.9,1.0986122886681098,56.1,"Rain, Partially cloudy",314.80666666666673,26.05333333333333,31.22
2019-05-14,346.1,0.0,0.0,0.0,28.0,1.0508216248317612,45.7,"Rain, Partially cloudy",327.94666666666666,28.86,31.059999999999995
2019-05-15,240.7,0.0,0.0,0.8852777777777778,27.5,0.0,66.9,Partially cloudy,321.62,31.06,30.719999999999995
2019-05-16,247.8,0.0019444444444444,0.0,1.3044444444444443,29.6,0.6931471805599453,56.1,"Rain, Partially cloudy",316.02,33.54666666666667,30.493333333333332
2019-05-17,282.2,0.0,0.0,0.0,27.2,1.791759469228055,59.5,"Rain, Partially cloudy",317.90666666666664,34.17333333333333,30.406666666666666
2019-05-18,351.6,0.0,0.0,0.0,28.5,1.9459101490553132,41.8,"Rain, Partially cloudy",317.52666666666664,35.14666666666667,30.346666666666668
2019-05-19,359.3,0.0,0.0,0.0,31.0,0.0,35.7,Partially cloudy,315.53999999999996,36.913333333333334,30.426666666666666
2019-05-20,316.2,0.0,0.0,0.0,30.7,0.0,31.1,Partially cloudy,314.8533333333333,38.29333333333333,30.419999999999998
2019-05-21,369.1,0.0,0.0,0.0,32.8,0.0,19.9,Clear,313.64,39.62,30.526666666666667
2019-05-22,300.5,0.0,0.0,0.0,35.6,0.0,61.4,Partially cloudy,309.9333333333334,43.27333333333333,30.78
2019-05-23,266.4,0.0058333333333333,0.0,0.0,30.7,0.6931471805599453,76.1,"Rain, Overcast",305.3866666666667,47.94,30.653333333333336
2019-05-24,312.0,0.0,0.0,0.0,27.7,2.3978952727983707,60.2,"Rain, Partially cloudy",304.91333333333336,50.59333333333334,30.3
2019-05-25,393.3,0.0,0.0,0.0,29.5,0.0,15.6,Clear,313.2066666666667,47.593333333333334,30.086666666666666
2019-05-26,387.4,0.0,0.0,0.0,31.2,0.0,5.5,Clear,320.5266666666667,44.35333333333334,30.126666666666665
2019-05-27,373.8,0.0,0.0,0.0,31.4,0.0,3.8,Clear,322.28000000000003,42.36,30.153333333333332
2019-05-28,391.6,0.0,0.0,0.0,31.9,0.0,0.0,Clear,329.20000000000005,38.62,30.22
2019-05-29,349.2,0.0,0.0,0.0,35.2,0.0,6.3,Clear,329.40666666666664,35.99333333333334,30.7
2019-05-30,314.8,0.0038888888888888,0.0,0.0,35.8,0.0,4.1,Clear,334.34666666666664,31.806666666666672,31.253333333333334
2019-05-31,340.5,0.0,0.0,0.0,36.4,0.0,8.6,Clear,340.5266666666666,28.640000000000004,31.706666666666667
2019-06-01,315.3,0.0,0.0,0.0,35.3,0.0,12.1,Clear,342.7333333333333,25.48,32.24666666666667
2019-06-02,322.9,0.0,0.0,0.0,35.5,0.0,28.0,Partially cloudy,340.81999999999994,24.56,32.71333333333333
2019-06-03,316.1,0.0,0.0,0.0,34.0,0.0,12.0,Clear,337.94,22.98,32.913333333333334
2019-06-04,307.4,0.0019444444444444,0.0,0.0,31.3,1.3297240096314962,41.0,"Rain, Partially cloudy",337.3533333333333,23.640000000000004,32.95333333333333
2019-06-05,301.9,0.0,0.0,0.0,34.9,0.0,42.0,Partially cloudy,332.87333333333333,25.113333333333337,33.093333333333334
2019-06-06,247.4,0.0,0.0,0.0,33.2,1.5238800240724537,59.8,"Rain, Partially cloudy",329.33333333333337,25.006666666666668,32.93333333333333
2019-06-07,363.2,0.0019444444444444,0.0,0.0,32.0,0.6931471805599453,13.8,Rain,335.7866666666667,20.853333333333335,33.02
2019-06-08,347.9,0.0,0.0,0.0,34.9,0.0,5.6,Clear,338.17999999999995,17.213333333333335,33.5
2019-06-09,347.8,0.0019444444444444,0.0,0.0,36.4,0.0,9.1,Clear,335.14666666666665,16.779999999999998,33.96
2019-06-10,345.1,0.0,0.0,0.0,36.5,0.0,1.3,Clear,332.3266666666667,16.499999999999996,34.31333333333333
2019-06-11,328.3,0.0,0.0,0.0,36.6,0.1823215567939546,28.9,"Rain, Partially cloudy",329.29333333333335,18.173333333333332,34.66
2019-06-12,247.0,0.0038888888888888,0.0,4.674444444444444,34.4,1.3376291891386096,43.6,"Rain, Partially cloudy",319.65333333333325,21.08,34.82666666666667
